title,title_detail,links,link,id,guidislink,published,published_parsed,summary,summary_detail,source,sub_articles
Stony Brook University Unveils Data Science Graduate Program ... - Stony Brook News,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Stony Brook University Unveils Data Science Graduate Program ... - Stony Brook News'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbmV3cy5zdG9ueWJyb29rLmVkdS9uZXdzcm9vbS9wcmVzcy1yZWxlYXNlL2dlbmVyYWwvc3RvbnktYnJvb2stdW5pdmVyc2l0eS11bnZlaWxzLWRhdGEtc2NpZW5jZS1ncmFkdWF0ZS1wcm9ncmFtL9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbmV3cy5zdG9ueWJyb29rLmVkdS9uZXdzcm9vbS9wcmVzcy1yZWxlYXNlL2dlbmVyYWwvc3RvbnktYnJvb2stdW5pdmVyc2l0eS11bnZlaWxzLWRhdGEtc2NpZW5jZS1ncmFkdWF0ZS1wcm9ncmFtL9IBAA?oc=5,CBMieGh0dHBzOi8vbmV3cy5zdG9ueWJyb29rLmVkdS9uZXdzcm9vbS9wcmVzcy1yZWxlYXNlL2dlbmVyYWwvc3RvbnktYnJvb2stdW5pdmVyc2l0eS11bnZlaWxzLWRhdGEtc2NpZW5jZS1ncmFkdWF0ZS1wcm9ncmFtL9IBAA,False,"Thu, 26 Jan 2023 01:47:31 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=26, tm_hour=1, tm_min=47, tm_sec=31, tm_wday=3, tm_yday=26, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbmV3cy5zdG9ueWJyb29rLmVkdS9uZXdzcm9vbS9wcmVzcy1yZWxlYXNlL2dlbmVyYWwvc3RvbnktYnJvb2stdW5pdmVyc2l0eS11bnZlaWxzLWRhdGEtc2NpZW5jZS1ncmFkdWF0ZS1wcm9ncmFtL9IBAA?oc=5"" target=""_blank"">Stony Brook University Unveils Data Science Graduate Program ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stony Brook News</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbmV3cy5zdG9ueWJyb29rLmVkdS9uZXdzcm9vbS9wcmVzcy1yZWxlYXNlL2dlbmVyYWwvc3RvbnktYnJvb2stdW5pdmVyc2l0eS11bnZlaWxzLWRhdGEtc2NpZW5jZS1ncmFkdWF0ZS1wcm9ncmFtL9IBAA?oc=5"" target=""_blank"">Stony Brook University Unveils Data Science Graduate Program ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stony Brook News</font>'}","{'href': 'https://news.stonybrook.edu', 'title': 'Stony Brook News'}",[]
Accenture to boost women data scientists with Dublin accelerator ... - SiliconRepublic.com,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Accenture to boost women data scientists with Dublin accelerator ... - SiliconRepublic.com'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnNpbGljb25yZXB1YmxpYy5jb20vY2FyZWVycy9hY2NlbnR1cmUtd29tZW4tZGF0YS1zY2llbmNlLWFjY2VsZXJhdG9yLTIwMjPSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnNpbGljb25yZXB1YmxpYy5jb20vY2FyZWVycy9hY2NlbnR1cmUtd29tZW4tZGF0YS1zY2llbmNlLWFjY2VsZXJhdG9yLTIwMjPSAQA?oc=5,CBMiVWh0dHBzOi8vd3d3LnNpbGljb25yZXB1YmxpYy5jb20vY2FyZWVycy9hY2NlbnR1cmUtd29tZW4tZGF0YS1zY2llbmNlLWFjY2VsZXJhdG9yLTIwMjPSAQA,False,"Wed, 01 Feb 2023 13:59:41 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=13, tm_min=59, tm_sec=41, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnNpbGljb25yZXB1YmxpYy5jb20vY2FyZWVycy9hY2NlbnR1cmUtd29tZW4tZGF0YS1zY2llbmNlLWFjY2VsZXJhdG9yLTIwMjPSAQA?oc=5"" target=""_blank"">Accenture to boost women data scientists with Dublin accelerator ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SiliconRepublic.com</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnNpbGljb25yZXB1YmxpYy5jb20vY2FyZWVycy9hY2NlbnR1cmUtd29tZW4tZGF0YS1zY2llbmNlLWFjY2VsZXJhdG9yLTIwMjPSAQA?oc=5"" target=""_blank"">Accenture to boost women data scientists with Dublin accelerator ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SiliconRepublic.com</font>'}","{'href': 'https://www.siliconrepublic.com', 'title': 'SiliconRepublic.com'}",[]
College of Engineering and Applied Sciences Announces New ... - Stony Brook News,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'College of Engineering and Applied Sciences Announces New ... - Stony Brook News'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiggFodHRwczovL25ld3Muc3Rvbnlicm9vay5lZHUvdW5pdmVyc2l0eS9jb2xsZWdlLW9mLWVuZ2luZWVyaW5nLWFuZC1hcHBsaWVkLXNjaWVuY2VzLWFubm91bmNlcy1uZXctZ3JhZHVhdGUtcHJvZ3JhbS1pbi1kYXRhLXNjaWVuY2Uv0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiggFodHRwczovL25ld3Muc3Rvbnlicm9vay5lZHUvdW5pdmVyc2l0eS9jb2xsZWdlLW9mLWVuZ2luZWVyaW5nLWFuZC1hcHBsaWVkLXNjaWVuY2VzLWFubm91bmNlcy1uZXctZ3JhZHVhdGUtcHJvZ3JhbS1pbi1kYXRhLXNjaWVuY2Uv0gEA?oc=5,CBMiggFodHRwczovL25ld3Muc3Rvbnlicm9vay5lZHUvdW5pdmVyc2l0eS9jb2xsZWdlLW9mLWVuZ2luZWVyaW5nLWFuZC1hcHBsaWVkLXNjaWVuY2VzLWFubm91bmNlcy1uZXctZ3JhZHVhdGUtcHJvZ3JhbS1pbi1kYXRhLXNjaWVuY2Uv0gEA,False,"Tue, 17 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=17, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiggFodHRwczovL25ld3Muc3Rvbnlicm9vay5lZHUvdW5pdmVyc2l0eS9jb2xsZWdlLW9mLWVuZ2luZWVyaW5nLWFuZC1hcHBsaWVkLXNjaWVuY2VzLWFubm91bmNlcy1uZXctZ3JhZHVhdGUtcHJvZ3JhbS1pbi1kYXRhLXNjaWVuY2Uv0gEA?oc=5"" target=""_blank"">College of Engineering and Applied Sciences Announces New ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stony Brook News</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiggFodHRwczovL25ld3Muc3Rvbnlicm9vay5lZHUvdW5pdmVyc2l0eS9jb2xsZWdlLW9mLWVuZ2luZWVyaW5nLWFuZC1hcHBsaWVkLXNjaWVuY2VzLWFubm91bmNlcy1uZXctZ3JhZHVhdGUtcHJvZ3JhbS1pbi1kYXRhLXNjaWVuY2Uv0gEA?oc=5"" target=""_blank"">College of Engineering and Applied Sciences Announces New ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stony Brook News</font>'}","{'href': 'https://news.stonybrook.edu', 'title': 'Stony Brook News'}",[]
How accessibility of data can impact mission deliverables - FedScoop,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'How accessibility of data can impact mission deliverables - FedScoop'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZmVkc2Nvb3AuY29tL3ZpZGVvL2hvdy1hY2Nlc3NpYmlsaXR5LW9mLWRhdGEtY2FuLWltcGFjdC1taXNzaW9uLWRlbGl2ZXJhYmxlcy_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZmVkc2Nvb3AuY29tL3ZpZGVvL2hvdy1hY2Nlc3NpYmlsaXR5LW9mLWRhdGEtY2FuLWltcGFjdC1taXNzaW9uLWRlbGl2ZXJhYmxlcy_SAQA?oc=5,CBMiVWh0dHBzOi8vZmVkc2Nvb3AuY29tL3ZpZGVvL2hvdy1hY2Nlc3NpYmlsaXR5LW9mLWRhdGEtY2FuLWltcGFjdC1taXNzaW9uLWRlbGl2ZXJhYmxlcy_SAQA,False,"Wed, 01 Feb 2023 20:41:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=20, tm_min=41, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZmVkc2Nvb3AuY29tL3ZpZGVvL2hvdy1hY2Nlc3NpYmlsaXR5LW9mLWRhdGEtY2FuLWltcGFjdC1taXNzaW9uLWRlbGl2ZXJhYmxlcy_SAQA?oc=5"" target=""_blank"">How accessibility of data can impact mission deliverables</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FedScoop</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZmVkc2Nvb3AuY29tL3ZpZGVvL2hvdy1hY2Nlc3NpYmlsaXR5LW9mLWRhdGEtY2FuLWltcGFjdC1taXNzaW9uLWRlbGl2ZXJhYmxlcy_SAQA?oc=5"" target=""_blank"">How accessibility of data can impact mission deliverables</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FedScoop</font>'}","{'href': 'https://fedscoop.com', 'title': 'FedScoop'}",[]
UVA NCAA Qualifier Sean Conway Only Taking Fifth Year If He Gets ... - SwimSwam,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'UVA NCAA Qualifier Sean Conway Only Taking Fifth Year If He Gets ... - SwimSwam'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc3dpbXN3YW0uY29tL3V2YS1uY2FhLXF1YWxpZmllci1zZWFuLWNvbndheS1vbmx5LXRha2luZy1maWZ0aC15ZWFyLWlmLWhlLWdldHMtZ3JhZC1zY2hvb2wtZmVsbG93c2hpcC_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc3dpbXN3YW0uY29tL3V2YS1uY2FhLXF1YWxpZmllci1zZWFuLWNvbndheS1vbmx5LXRha2luZy1maWZ0aC15ZWFyLWlmLWhlLWdldHMtZ3JhZC1zY2hvb2wtZmVsbG93c2hpcC_SAQA?oc=5,CBMibWh0dHBzOi8vc3dpbXN3YW0uY29tL3V2YS1uY2FhLXF1YWxpZmllci1zZWFuLWNvbndheS1vbmx5LXRha2luZy1maWZ0aC15ZWFyLWlmLWhlLWdldHMtZ3JhZC1zY2hvb2wtZmVsbG93c2hpcC_SAQA,False,"Fri, 03 Feb 2023 00:09:42 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=3, tm_hour=0, tm_min=9, tm_sec=42, tm_wday=4, tm_yday=34, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc3dpbXN3YW0uY29tL3V2YS1uY2FhLXF1YWxpZmllci1zZWFuLWNvbndheS1vbmx5LXRha2luZy1maWZ0aC15ZWFyLWlmLWhlLWdldHMtZ3JhZC1zY2hvb2wtZmVsbG93c2hpcC_SAQA?oc=5"" target=""_blank"">UVA NCAA Qualifier Sean Conway Only Taking Fifth Year If He Gets ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SwimSwam</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMibWh0dHBzOi8vc3dpbXN3YW0uY29tL3V2YS1uY2FhLXF1YWxpZmllci1zZWFuLWNvbndheS1vbmx5LXRha2luZy1maWZ0aC15ZWFyLWlmLWhlLWdldHMtZ3JhZC1zY2hvb2wtZmVsbG93c2hpcC_SAQA?oc=5"" target=""_blank"">UVA NCAA Qualifier Sean Conway Only Taking Fifth Year If He Gets ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SwimSwam</font>'}","{'href': 'https://swimswam.com', 'title': 'SwimSwam'}",[]
Q&A: A fresh look at data science | MIT News | Massachusetts ... - MIT News,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Q&A: A fresh look at data science | MIT News | Massachusetts ... - MIT News'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMjIvZnJlc2gtbG9vay1kYXRhLXNjaWVuY2UtYWxmcmVkLXNwZWN0b3ItMDExMtIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMjIvZnJlc2gtbG9vay1kYXRhLXNjaWVuY2UtYWxmcmVkLXNwZWN0b3ItMDExMtIBAA?oc=5,CBMiRWh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMjIvZnJlc2gtbG9vay1kYXRhLXNjaWVuY2UtYWxmcmVkLXNwZWN0b3ItMDExMtIBAA,False,"Thu, 12 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=12, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=12, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMjIvZnJlc2gtbG9vay1kYXRhLXNjaWVuY2UtYWxmcmVkLXNwZWN0b3ItMDExMtIBAA?oc=5"" target=""_blank"">Q&amp;A: A fresh look at data science | MIT News | Massachusetts ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MIT News</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMjIvZnJlc2gtbG9vay1kYXRhLXNjaWVuY2UtYWxmcmVkLXNwZWN0b3ItMDExMtIBAA?oc=5"" target=""_blank"">Q&amp;A: A fresh look at data science | MIT News | Massachusetts ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MIT News</font>'}","{'href': 'https://news.mit.edu', 'title': 'MIT News'}",[]
UMass Chan Medical School licenses data processing and analysis ... - UMass Medical School,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'UMass Chan Medical School licenses data processing and analysis ... - UMass Medical School'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy51bWFzc21lZC5lZHUvbmV3cy9uZXdzLWFyY2hpdmVzLzIwMjMvMDIvdW1hc3MtY2hhbi1tZWRpY2FsLXNjaG9vbC1saWNlbnNlcy1kYXRhLXByb2Nlc3NpbmctYW5kLWFuYWx5c2lzLXRlY2hub2xvZ3ktdG8tdmlhLXNjaWVudGlmaWMv0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy51bWFzc21lZC5lZHUvbmV3cy9uZXdzLWFyY2hpdmVzLzIwMjMvMDIvdW1hc3MtY2hhbi1tZWRpY2FsLXNjaG9vbC1saWNlbnNlcy1kYXRhLXByb2Nlc3NpbmctYW5kLWFuYWx5c2lzLXRlY2hub2xvZ3ktdG8tdmlhLXNjaWVudGlmaWMv0gEA?oc=5,CBMikQFodHRwczovL3d3dy51bWFzc21lZC5lZHUvbmV3cy9uZXdzLWFyY2hpdmVzLzIwMjMvMDIvdW1hc3MtY2hhbi1tZWRpY2FsLXNjaG9vbC1saWNlbnNlcy1kYXRhLXByb2Nlc3NpbmctYW5kLWFuYWx5c2lzLXRlY2hub2xvZ3ktdG8tdmlhLXNjaWVudGlmaWMv0gEA,False,"Thu, 02 Feb 2023 16:05:50 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=16, tm_min=5, tm_sec=50, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy51bWFzc21lZC5lZHUvbmV3cy9uZXdzLWFyY2hpdmVzLzIwMjMvMDIvdW1hc3MtY2hhbi1tZWRpY2FsLXNjaG9vbC1saWNlbnNlcy1kYXRhLXByb2Nlc3NpbmctYW5kLWFuYWx5c2lzLXRlY2hub2xvZ3ktdG8tdmlhLXNjaWVudGlmaWMv0gEA?oc=5"" target=""_blank"">UMass Chan Medical School licenses data processing and analysis ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UMass Medical School</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy51bWFzc21lZC5lZHUvbmV3cy9uZXdzLWFyY2hpdmVzLzIwMjMvMDIvdW1hc3MtY2hhbi1tZWRpY2FsLXNjaG9vbC1saWNlbnNlcy1kYXRhLXByb2Nlc3NpbmctYW5kLWFuYWx5c2lzLXRlY2hub2xvZ3ktdG8tdmlhLXNjaWVudGlmaWMv0gEA?oc=5"" target=""_blank"">UMass Chan Medical School licenses data processing and analysis ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UMass Medical School</font>'}","{'href': 'https://www.umassmed.edu', 'title': 'UMass Medical School'}",[]
Evolution from AI to ML to Data Science - StartupGuys.net,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Evolution from AI to ML to Data Science - StartupGuys.net'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnN0YXJ0dXBndXlzLm5ldC9haS10by1tbC10by1kYXRhLXNjaWVuY2Uv0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnN0YXJ0dXBndXlzLm5ldC9haS10by1tbC10by1kYXRhLXNjaWVuY2Uv0gEA?oc=5,CBMiNWh0dHBzOi8vd3d3LnN0YXJ0dXBndXlzLm5ldC9haS10by1tbC10by1kYXRhLXNjaWVuY2Uv0gEA,False,"Wed, 01 Feb 2023 11:07:30 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=11, tm_min=7, tm_sec=30, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnN0YXJ0dXBndXlzLm5ldC9haS10by1tbC10by1kYXRhLXNjaWVuY2Uv0gEA?oc=5"" target=""_blank"">Evolution from AI to ML to Data Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">StartupGuys.net</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LnN0YXJ0dXBndXlzLm5ldC9haS10by1tbC10by1kYXRhLXNjaWVuY2Uv0gEA?oc=5"" target=""_blank"">Evolution from AI to ML to Data Science</a>&nbsp;&nbsp;<font color=""#6f6f6f"">StartupGuys.net</font>'}","{'href': 'https://www.startupguys.net', 'title': 'StartupGuys.net'}",[]
Leveraging data science for next-generation risk and P&L - Risk.net,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Leveraging data science for next-generation risk and P&L - Risk.net'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJpc2submV0L2luc2lnaHQvdGVjaG5vbG9neS1hbmQtZGF0YS83OTU1Nzg4L2xldmVyYWdpbmctZGF0YS1zY2llbmNlLWZvci1uZXh0LWdlbmVyYXRpb24tcmlzay1hbmQtcGzSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJpc2submV0L2luc2lnaHQvdGVjaG5vbG9neS1hbmQtZGF0YS83OTU1Nzg4L2xldmVyYWdpbmctZGF0YS1zY2llbmNlLWZvci1uZXh0LWdlbmVyYXRpb24tcmlzay1hbmQtcGzSAQA?oc=5,CBMicGh0dHBzOi8vd3d3LnJpc2submV0L2luc2lnaHQvdGVjaG5vbG9neS1hbmQtZGF0YS83OTU1Nzg4L2xldmVyYWdpbmctZGF0YS1zY2llbmNlLWZvci1uZXh0LWdlbmVyYXRpb24tcmlzay1hbmQtcGzSAQA,False,"Thu, 19 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=19, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=19, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJpc2submV0L2luc2lnaHQvdGVjaG5vbG9neS1hbmQtZGF0YS83OTU1Nzg4L2xldmVyYWdpbmctZGF0YS1zY2llbmNlLWZvci1uZXh0LWdlbmVyYXRpb24tcmlzay1hbmQtcGzSAQA?oc=5"" target=""_blank"">Leveraging data science for next-generation risk and P&amp;L</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Risk.net</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnJpc2submV0L2luc2lnaHQvdGVjaG5vbG9neS1hbmQtZGF0YS83OTU1Nzg4L2xldmVyYWdpbmctZGF0YS1zY2llbmNlLWZvci1uZXh0LWdlbmVyYXRpb24tcmlzay1hbmQtcGzSAQA?oc=5"" target=""_blank"">Leveraging data science for next-generation risk and P&amp;L</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Risk.net</font>'}","{'href': 'https://www.risk.net', 'title': 'Risk.net'}",[]
Postgraduate Research Scholarship in Data Science - Scholarships - University of Sydney,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Postgraduate Research Scholarship in Data Science - Scholarships - University of Sydney'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnN5ZG5leS5lZHUuYXUvc2Nob2xhcnNoaXBzL2QvcG9zdGdyYWR1YXRlLXJlc2VhcmNoLXNjaG9sYXJzaGlwLWluLWRhdGEtc2NpZW5jZS5odG1s0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnN5ZG5leS5lZHUuYXUvc2Nob2xhcnNoaXBzL2QvcG9zdGdyYWR1YXRlLXJlc2VhcmNoLXNjaG9sYXJzaGlwLWluLWRhdGEtc2NpZW5jZS5odG1s0gEA?oc=5,CBMiX2h0dHBzOi8vd3d3LnN5ZG5leS5lZHUuYXUvc2Nob2xhcnNoaXBzL2QvcG9zdGdyYWR1YXRlLXJlc2VhcmNoLXNjaG9sYXJzaGlwLWluLWRhdGEtc2NpZW5jZS5odG1s0gEA,False,"Thu, 02 Feb 2023 17:27:34 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=2, tm_hour=17, tm_min=27, tm_sec=34, tm_wday=3, tm_yday=33, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnN5ZG5leS5lZHUuYXUvc2Nob2xhcnNoaXBzL2QvcG9zdGdyYWR1YXRlLXJlc2VhcmNoLXNjaG9sYXJzaGlwLWluLWRhdGEtc2NpZW5jZS5odG1s0gEA?oc=5"" target=""_blank"">Postgraduate Research Scholarship in Data Science - Scholarships</a>&nbsp;&nbsp;<font color=""#6f6f6f"">University of Sydney</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnN5ZG5leS5lZHUuYXUvc2Nob2xhcnNoaXBzL2QvcG9zdGdyYWR1YXRlLXJlc2VhcmNoLXNjaG9sYXJzaGlwLWluLWRhdGEtc2NpZW5jZS5odG1s0gEA?oc=5"" target=""_blank"">Postgraduate Research Scholarship in Data Science - Scholarships</a>&nbsp;&nbsp;<font color=""#6f6f6f"">University of Sydney</font>'}","{'href': 'https://www.sydney.edu.au', 'title': 'University of Sydney'}",[]
"Reminder: Multiple student services, departments relocated and ... - Purdue University","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Reminder: Multiple student services, departments relocated and ... - Purdue University'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5wdXJkdWUuZWR1L25ld3Nyb29tL3B1cmR1ZXRvZGF5L3JlbGVhc2VzLzIwMjMvUTEvbXVsdGlwbGUtc3R1ZGVudC1zZXJ2aWNlcywtZGVwYXJ0bWVudHMtcmVsb2NhdGVkLWZvci1kYXRhLXNjaWVuY2UtZmFjaWxpdHktcmVub3ZhdGlvbnMuaHRtbNIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5wdXJkdWUuZWR1L25ld3Nyb29tL3B1cmR1ZXRvZGF5L3JlbGVhc2VzLzIwMjMvUTEvbXVsdGlwbGUtc3R1ZGVudC1zZXJ2aWNlcywtZGVwYXJ0bWVudHMtcmVsb2NhdGVkLWZvci1kYXRhLXNjaWVuY2UtZmFjaWxpdHktcmVub3ZhdGlvbnMuaHRtbNIBAA?oc=5,CBMimAFodHRwczovL3d3dy5wdXJkdWUuZWR1L25ld3Nyb29tL3B1cmR1ZXRvZGF5L3JlbGVhc2VzLzIwMjMvUTEvbXVsdGlwbGUtc3R1ZGVudC1zZXJ2aWNlcywtZGVwYXJ0bWVudHMtcmVsb2NhdGVkLWZvci1kYXRhLXNjaWVuY2UtZmFjaWxpdHktcmVub3ZhdGlvbnMuaHRtbNIBAA,False,"Thu, 12 Jan 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=1, tm_mday=12, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=12, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5wdXJkdWUuZWR1L25ld3Nyb29tL3B1cmR1ZXRvZGF5L3JlbGVhc2VzLzIwMjMvUTEvbXVsdGlwbGUtc3R1ZGVudC1zZXJ2aWNlcywtZGVwYXJ0bWVudHMtcmVsb2NhdGVkLWZvci1kYXRhLXNjaWVuY2UtZmFjaWxpdHktcmVub3ZhdGlvbnMuaHRtbNIBAA?oc=5"" target=""_blank"">Reminder: Multiple student services, departments relocated and ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Purdue University</font>","{'type': 'text/html', 'language': None, 'base': '', 'value': '<a href=""https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5wdXJkdWUuZWR1L25ld3Nyb29tL3B1cmR1ZXRvZGF5L3JlbGVhc2VzLzIwMjMvUTEvbXVsdGlwbGUtc3R1ZGVudC1zZXJ2aWNlcywtZGVwYXJ0bWVudHMtcmVsb2NhdGVkLWZvci1kYXRhLXNjaWVuY2UtZmFjaWxpdHktcmVub3ZhdGlvbnMuaHRtbNIBAA?oc=5"" target=""_blank"">Reminder: Multiple student services, departments relocated and ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Purdue University</font>'}","{'href': 'https://www.purdue.edu', 'title': 'Purdue University'}",[]
